Class,R_10,R_8,R_6,G_10,G_8,G_6,B_10,B_8,B_6
Cd2,60.56068476,52.8777037,56.55658691,116.5777278,122.4441933,118.7071172,171.137387,182.8427428,174.5316264
Cd2,58.34813865,51.88347353,50.33628631,122.0676669,114.0807938,118.0726057,177.6114737,182.7327589,176.3114148
Cd2,60.78225306,51.12080049,54.05907596,118.0300468,114.9117116,111.1820708,171.9380866,173.9566598,177.6617265
Cd2,51.30191674,50.54779497,51.70056858,120.1119301,120.9534177,113.01167,179.5530479,175.7672885,177.2567935
Cd2,60.6889971,58.83589727,58.75911845,118.359914,118.8628297,110.432923,174.6694637,180.5351368,181.1197509
Cd2,51.89647813,51.77511467,53.08546956,119.5495352,118.6090345,115.0853005,179.1689917,179.3556156,182.5810773
Cd2,52.51000269,50.77777398,51.44432874,119.952617,113.9868012,113.1854596,172.0300434,178.6917131,177.7668354
Cd2,54.04449931,51.49106136,56.56994887,113.6533049,120.5337751,113.0763107,178.2374943,179.4603243,175.1763297
Cd2,54.90932751,55.37411704,50.15707167,117.0864826,116.6406935,115.7071691,176.5997662,176.7740072,181.0702894
Cd2,54.83369716,54.89614048,57.99250884,118.2067317,122.1407341,109.4430719,170.5770898,179.6339439,179.6322116
Cd2,54.93942972,54.86100685,56.29806118,115.7037014,122.2767615,116.9753212,173.4974934,179.2750604,176.5631881
Cd2,56.76822488,56.40570776,51.41197355,114.2092564,119.8362399,116.4276308,179.4542726,173.187713,177.6325634
Cd2,54.23666503,51.33007627,53.87678932,119.4820095,116.2256436,111.6422815,172.90376,175.9318041,182.9681963
Cd2,60.80842276,50.96435449,58.8105398,117.4346829,114.3832229,113.3024932,179.916282,174.7345685,176.8489643
Cd2,54.55371891,57.72691205,49.53040454,121.5936614,120.411709,114.4310037,173.1727284,180.6503936,182.929686
Cd2,58.86695415,53.20294106,51.92559379,122.8081666,116.3183326,115.307016,176.0553078,177.1450615,180.4968564
Cd2,55.67832121,52.81063059,50.139587,118.5315941,118.1696714,118.2700221,179.0941418,179.0756124,175.4502119
Cd2,51.8365886,58.64108653,56.53674091,116.5454789,119.3881911,116.5767772,174.5244769,179.8842189,175.4877268
Cd2,60.47124602,54.22107932,51.3366435,114.3142552,118.117293,117.9582869,172.8919898,173.5984648,175.2743236
Cd2,58.69713886,49.62975206,53.44588989,115.5928977,113.1808085,112.4337595,171.4343481,178.8796963,182.5593093
Cd2,53.7429981,52.93016915,51.89109248,121.7168874,117.2471153,117.9280813,176.7106403,176.0289403,179.3312698
Cd2,55.69130679,50.01161991,52.22821485,114.9372515,119.0084031,114.9381974,175.2499447,181.5463981,179.0837473
Cd2,58.30808105,54.00742141,54.86857686,113.6600326,119.5727422,116.0376796,175.2646919,179.49255,174.1843853
Cd2,59.75372676,56.81886396,49.21530134,115.4534624,120.2634614,117.8349399,176.0118734,173.8308328,175.5965267
Cd2,52.45823471,51.09954068,50.93382139,115.0484757,122.245616,111.5827237,175.2700202,173.3242308,178.6110934
Cd2,59.12370184,54.48902309,51.05974047,118.9182449,113.1550836,117.4599911,173.4387251,177.36021,175.0784352
Cd2,60.15125832,49.03941058,58.07469873,115.609681,122.3614663,111.9754513,170.4135127,174.5104212,181.0320223
Cd2,56.66163087,55.88516475,53.53341298,114.3666334,117.8847679,117.6659916,170.53634,181.7545474,178.3996874
Cd2,57.63744597,49.74971107,58.87956629,118.0624242,118.25661,117.9117519,172.6395627,176.1680314,174.2876914
Cd2,51.69038662,55.24807993,57.44826165,122.4853608,119.8122495,114.0808153,178.1633169,178.0365088,179.2219684
Cd2,56.65833806,58.14301945,56.7209222,113.7488466,115.0749342,118.7458285,177.6631576,179.3099346,182.5203145
Cd2,60.05121203,53.81884855,50.5405279,118.3191572,121.1980408,114.3807971,173.9231359,180.4832914,183.8689801
Cd2,58.86319113,51.50894664,53.8155616,119.1742417,113.3732919,113.2313392,171.0344017,181.8615294,176.3110017
Cd2,58.49694781,57.8057833,53.55922672,119.1052905,118.2197716,109.3683637,174.8413676,182.4566677,174.7320135
Cd2,55.67811282,50.03318736,49.15764903,119.9706186,121.0364408,114.8270843,170.9632709,180.8873615,179.3549733
Cd2,59.85175564,55.734331,56.65836396,113.3020849,122.9325283,111.1717353,170.7676661,180.2332722,182.2373176
Co2,83.51169726,92.01575251,74.19355014,92.11787427,92.40443616,100.5332562,143.0717298,130.3518754,150.2118606
Co2,82.34820489,84.38332114,79.12300205,98.31243142,90.39004087,96.56406216,135.6410742,135.4440822,144.3187558
Co2,79.26852359,87.90130604,80.99892142,91.82170665,93.92542552,97.13349975,137.1620872,134.3477942,146.0472865
Co2,80.87195182,88.50902812,81.86730007,93.25674533,96.14187817,101.9250144,134.2398135,130.5851478,149.254595
Co2,79.0669099,91.20453899,80.27975865,95.42913857,91.05256437,95.26006155,139.521891,135.9906421,151.8631655
Co2,79.05867502,88.58074648,72.79328178,90.33937111,92.91834311,100.5748844,142.8700542,139.3680461,146.355965
Co2,84.0153621,88.88797061,80.0333431,89.27048577,92.68822854,95.64057569,139.1114854,130.9733141,153.1633642
Co2,80.07111378,83.38665038,72.39879197,92.2466042,96.30494071,101.0428285,136.4173201,139.3773199,153.5560649
Co2,86.84947175,88.17484811,81.4467628,92.66963852,90.2881859,95.78145295,138.6993055,133.2513637,147.3137983
Co2,81.97537288,92.24410032,79.61174799,98.41166403,98.93069706,103.4806805,137.3804174,135.1952456,147.6365974
Co2,86.3738831,91.84446933,80.24787805,95.28957195,92.63872899,100.4651826,138.156069,130.963932,146.655261
Co2,79.53330279,90.12665235,81.32125385,90.64344391,97.66544705,102.519886,140.867013,130.7106771,148.7235981
Co2,81.15163251,86.807515,72.82091942,96.3852662,94.9954757,97.46917514,142.6955763,134.1717914,150.9758173
Co2,84.77684065,90.82976681,80.75732815,97.99241485,96.15757503,99.79611986,143.4480133,131.7347536,151.5703291
Co2,85.58977895,86.23406477,73.62833314,94.22907443,92.17752746,95.37593793,140.6639345,137.4913906,147.5328469
Co2,79.141905,84.82381625,79.15051462,93.30229212,99.34195574,95.76282348,139.8101464,135.5570679,147.5768351
Co2,83.84831409,86.51354716,74.07026373,90.28489335,92.02875825,101.506203,143.0974619,136.1115833,151.5651072
Co2,80.60130719,92.3506304,72.54630081,98.86015371,98.44333968,95.6478316,138.6195445,134.878279,153.0161607
Co2,85.65556407,89.15519516,75.16292037,93.19811103,94.07636115,102.1067366,141.9430357,132.8327988,145.6642491
Co2,87.41746251,87.06641838,79.35479636,97.57057789,94.18091414,100.9031212,137.0633207,135.3067348,148.4586101
Co2,87.40196143,83.89851604,79.14882877,89.8339993,90.85392189,96.50471089,140.5929416,135.5324381,145.3445813
Co2,82.49164458,90.46061359,77.4235971,92.99933405,94.30578007,102.065007,142.2221037,132.7515852,151.7868379
Co2,85.2114171,87.73526133,76.62760698,91.92555979,99.22927546,96.01419373,135.6554997,136.912961,151.8958521
Co2,85.00617483,85.98827469,76.69354222,97.92048902,93.29935781,100.0448409,143.0825595,137.0725289,144.977668
Co2,86.87958715,90.72293035,80.66282937,96.15952192,95.44975465,98.98480096,136.2276827,136.3452334,149.0248692
Co2,84.34779203,92.1873453,81.74239741,90.70094381,96.09456814,101.4765679,136.2254846,136.5884567,149.0961711
Co2,82.18619222,91.90227043,76.85164563,89.6701626,94.14846382,96.1788837,139.386097,130.6776007,146.3979456
Co2,87.0427101,92.30091148,78.39504846,89.01192562,98.69878428,98.86590048,136.0619374,139.8551175,144.904479
Co2,87.87838052,91.38861602,81.05185082,93.99640552,99.06184197,99.7566751,138.4312634,136.6976855,146.4996058
Co2,87.84036878,90.20265186,74.17255057,92.14259563,96.3234245,97.51171142,138.9592335,135.37554,152.6419682
Co2,79.42402316,90.17486324,74.9747374,97.28223247,92.45299813,100.8185291,142.2977983,136.5692703,148.9479889
Co2,87.06083688,86.24400451,76.79038878,93.68332839,99.85674411,95.03837031,138.7714245,137.5218703,146.5458519
Co2,81.67045622,89.2849338,76.43591734,94.79036201,90.71832605,100.1066532,141.4541103,133.3314181,149.4952805
Co2,85.37899927,91.12527983,74.77810718,96.25505071,93.54226148,100.8901945,139.0549339,136.9107687,152.485953
Co2,78.01678881,85.51764431,78.61024016,94.0942767,95.5479693,95.15039274,136.4686695,130.8115272,148.5012378
Co2,85.71338103,85.73992122,77.58727838,98.63997321,99.88020576,97.15628011,137.3543169,138.6550157,146.7900441
Co2,80.33423768,87.45998404,79.77371773,95.21892473,99.52355097,102.1093693,137.7183175,139.0226195,147.2600487
Co2,85.80112213,84.18917613,76.92286721,93.59036972,91.80873095,100.1446151,139.8602169,135.4367947,151.476715
Co2,85.52200102,85.27347919,81.0738028,90.81490883,97.89235562,97.93842621,134.9200899,134.6777549,153.4093702
Co2,82.02894089,83.72939383,77.38678574,97.0054197,93.94092706,97.04294191,143.4101731,130.2478318,146.5256037
Co2,81.32383207,89.04521371,76.34849697,95.81392811,95.19839247,102.3129302,143.1205146,134.1454838,147.982714
Co2,83.61338878,84.5284761,74.74825708,96.90833965,97.14076868,95.68518852,138.7967423,130.040301,151.0755217
Co2,82.03248556,87.30971076,75.99832385,89.46834324,94.38875297,97.46873827,141.0955562,139.9512377,144.2281713
Co2,83.68098858,83.57373107,79.62138462,92.20208214,98.64894011,97.26456325,137.6711874,133.8143543,145.524831
Co2,83.79201098,92.17063081,81.81144923,93.46562845,91.36362963,96.06587383,137.5614865,135.4031458,146.8065623
Co2,85.33705126,92.28050883,72.02280797,98.65535155,92.53381702,99.90906676,136.51535,131.468874,153.3819198
Co2,83.41990312,90.65591545,80.04726001,95.55281976,95.39806988,104.0023803,134.7411035,130.9183761,149.3923237
Co2,81.35113464,91.36165867,73.73027287,92.8082697,90.89039943,97.27130374,138.8486754,139.6167607,153.7325155
Co2,82.7794211,90.76289488,73.61544289,96.12915069,94.46192298,97.54765071,141.6567568,132.5848209,152.9877834
Co2,87.15613676,89.35516644,76.4029485,95.51434129,96.50770787,100.2508105,135.3876943,131.0280132,150.899445
Co2,81.14138995,88.43219567,78.24514879,93.65262818,93.94833702,99.40209463,143.8829658,130.3884778,149.8106993
Co2,80.48572901,88.74407693,74.73569167,91.15061754,95.61381555,101.2137246,139.1395172,138.5131015,150.7349811
Co2,87.04500577,91.5218078,81.1412259,90.4008335,98.82424341,104.9679678,138.3994744,136.7251932,152.7362666
Co2,83.27905378,92.19768758,79.17632816,97.27930344,98.03041814,104.014192,139.2700098,136.7144703,146.9300261
Co2,87.52926419,86.17152828,78.88028936,93.8657405,91.5918865,101.7920687,140.7542635,131.888363,146.5901392
Co2,83.7692861,92.41977573,72.95400536,92.49802817,97.89243028,98.85601677,141.3827903,133.0675512,153.7032577
Co2,79.65408552,92.35989568,74.43208137,94.29299936,90.20478207,101.8396905,136.153828,131.3893348,148.9875993
Co2,79.9607391,83.76991343,72.12990298,92.82030246,99.59428928,97.18530152,141.8609537,139.9661835,151.1820649
Co2,85.1856713,92.54245667,81.65607015,91.69376147,90.9790138,103.2711001,134.3968098,138.7280124,153.4999137
Co2,78.4595267,92.87201373,75.49857349,96.05933992,91.92292828,99.69763242,143.7790783,135.3979749,146.4582535
Co2,85.14089022,89.36624402,73.39932567,91.4825764,97.02563756,99.22148371,141.9033156,138.2551812,150.1717488
Co2,81.97993593,86.44634371,78.28799405,93.25899427,96.13613426,96.23982354,143.3665027,130.4743731,150.9604616
Co2,78.16347568,90.72968972,81.82590468,96.39718318,97.81027619,95.04623288,142.7321136,136.6007816,145.711677
Co2,80.75914802,86.12178867,74.48656833,94.72087873,99.53172448,100.7794662,139.4581035,134.6179166,151.2460326
Co2,81.71780134,90.23778709,80.22233313,93.34101388,93.71758696,98.32714146,140.8687104,136.7851963,151.3524457
Co2,79.05026693,87.95956188,72.8951692,94.5716878,92.6908751,96.92245089,143.4803668,138.3509529,147.2706951
Co2,80.08552521,88.95734647,81.0710946,97.30640758,92.298484,97.77800805,138.8299314,138.3153307,145.8961116
Co2,80.06394478,89.48404817,81.48000925,90.12019608,95.40143951,99.20329268,136.4600405,131.8293511,151.8639918
Co2,80.36211811,89.62697742,77.55278444,97.82460903,97.9156315,103.406968,140.6406622,135.7452854,149.0122554
Co2,87.14441667,91.40232936,78.18519224,93.29665506,90.79858004,95.90701569,142.7061266,130.0869528,151.0470599
Co2,82.35073904,86.41920289,77.45230689,96.14824279,98.71095759,95.35520111,137.0929313,134.2725834,144.4960712
Co2,79.05477484,91.89925117,74.76363563,94.90437006,91.71068004,100.9743009,143.5535267,136.630365,148.8030564
Co2,85.27711802,89.78358015,72.65095102,94.97749697,98.91674299,95.18697662,140.4012433,131.2662005,146.4035391
Co2,79.91372347,85.53312848,78.01731682,95.30052731,99.6710219,101.6502035,138.5817749,135.7339926,145.0633545
Co2,87.27534015,84.95671414,79.13815085,89.40813768,92.67844425,99.83134769,142.1953606,131.9854721,150.9478151
Co2,78.02304051,88.78786569,81.79911973,92.08915126,91.66560773,104.4383595,136.0834826,134.0409863,149.7275468
Co2,79.01660665,89.91991529,73.04026682,98.75052803,94.01989422,95.3165897,142.5707595,133.344482,151.3322954
Co2,79.72448898,83.61299884,76.591074,91.47459055,98.13211866,103.0103838,137.8595325,132.928068,148.367617
Co2,81.22554103,85.37223353,74.53712067,95.29189927,99.9504922,96.60275606,135.0737399,138.9555368,144.7025732
Co2,83.07350766,88.8663491,73.29010414,95.9395863,91.84298922,99.61659922,142.6888816,136.3395644,153.5518679
Co2,78.78123886,84.77329071,75.96668797,94.26174178,91.24323486,104.3910069,141.3783784,134.6838543,153.3139301
Co2,79.35173833,89.84287406,73.10186741,98.14517514,96.11482947,99.80617901,142.8585545,131.0512861,151.6521153
Co2,84.33470707,83.55736327,80.04538854,90.89928641,94.96509972,96.10337661,143.8796189,130.2011581,152.2287242
Co2,83.59917576,86.69423259,79.06651384,91.20738439,95.65772715,101.1232834,136.8236424,136.8756196,144.9367682
Co2,80.52836699,89.59168083,80.03614888,89.93174021,95.39708184,100.0693593,141.9604489,135.1938931,149.1800205
Co2,81.62495859,83.73189457,78.69618544,93.82960319,99.51895756,99.64331548,137.9744534,135.4713708,146.2228383
Co2,80.6755304,87.18386684,73.14452138,89.96411711,98.06362495,100.7552198,143.638463,134.0478712,153.0881285
Co2,81.99329815,87.23125509,74.08128248,90.28313643,98.34304217,96.7741683,141.5315952,136.125043,153.3736405
Co2,83.56548256,86.69706676,81.59659843,94.8125665,92.42794911,103.4260395,139.8283398,138.6600782,144.8768903
Co2,79.83739805,84.21389232,74.46241235,92.47866962,91.45259465,104.423817,136.7274597,130.8964029,146.8410096
Co2,79.51784518,87.29271477,75.06728431,92.54193825,91.44136636,100.3388248,141.581746,136.428352,153.4196928
Co2,78.56956283,87.45107519,79.96245991,90.10240451,94.30753897,95.84171204,139.8540015,134.7197946,144.2436567
Co2,85.81825304,86.36436815,77.18920908,98.46821092,93.9549607,95.49905724,138.5468515,139.9300137,149.4864097
Co2,84.79866723,88.38836035,78.33750735,93.47244351,97.39312337,100.2305312,141.0245063,133.4693637,148.3753164
Co2,87.64865742,92.78077279,78.94012443,95.79385769,97.44424442,102.8506098,140.7818623,133.3136892,152.7560233
Co2,86.93114205,88.27801615,77.66252678,89.06699821,91.70210135,97.42275254,141.27295,132.0897781,146.1017759
Co2,78.94710651,87.14544642,74.51326079,89.3278961,97.81563028,103.1642686,141.4061405,134.1345053,150.3523625
Co2,85.92273258,83.30223234,80.25924269,96.44294673,96.37499342,103.6993382,140.5547407,131.7472421,151.2475766
Co2,83.9466964,91.99067481,74.92612988,93.60495748,90.38940668,100.3743992,135.3607541,132.8635592,147.3434192
Co2,87.05107112,83.00948874,72.85871441,97.74410651,91.3381422,98.07087265,139.9120665,130.6845045,145.9366552
Co2,79.63420794,88.52707185,81.01806657,89.64174119,96.15817548,100.516206,140.8791425,135.0053273,144.4124524
Co2,80.56630277,90.41008435,73.76853307,94.30630326,93.02199697,101.6440478,139.782558,133.9538976,147.8992566
Co2,86.0698699,84.09125043,72.18810125,95.79297419,90.91348224,102.7226025,143.6491329,134.1536619,151.085037
Co2,82.22289455,87.85838881,73.65498227,93.86415638,99.32987091,102.7893511,140.2056712,137.0957189,144.9273884
Co2,81.41684121,89.20591952,72.20059923,91.62028484,90.15217365,95.08849307,143.7758181,137.6873414,152.3435746
Co2,86.16174509,92.2103163,75.40343914,97.20822407,91.37004441,101.4876967,136.6322853,130.6938498,149.204614
Co2,78.89909193,85.41669196,77.59775495,93.94951976,97.84719143,98.69182707,141.7864608,136.2048118,145.3728838
Co2,81.17644324,91.37207032,78.84340121,90.54756381,92.25078385,100.5897925,139.5570096,133.3791302,144.2526911
Co2,81.91180925,88.72200747,72.6918381,95.92867701,91.52257242,98.80958531,141.5129055,139.1442385,145.5551273
Co2,85.59980861,86.10722625,75.21060889,92.94776573,96.75067163,101.1003528,143.0715188,133.1535917,144.9670518
Co2,86.15156825,84.82706575,73.73234611,98.38532087,99.60077902,102.8414112,138.4187144,137.4674113,144.8957242
Co2,80.9107355,91.0807596,73.10983163,96.49269562,94.84972952,101.7879786,137.1641758,131.9884303,153.0917555
Co2,80.93653416,92.27154759,74.30419907,91.49798076,93.05739647,98.05117564,136.459788,137.92557,149.299451
Co2,78.98149321,88.21016612,73.0110494,90.36787221,93.57115947,99.48668631,138.0092625,138.6313886,151.7742994
Co2,79.88582521,90.77159645,76.6086747,90.69100153,96.53566969,104.3876576,143.300546,138.1104463,147.1292667
Co2,83.57659761,92.22626073,73.06534161,91.30329756,96.23111207,102.8100219,139.0806832,134.5729363,150.4202264
Co2,85.7951902,92.40659851,81.40522225,90.2689178,97.54177151,97.06423095,138.7853748,132.6607887,145.7587243
Co2,80.76447902,87.82887541,78.54008786,94.76714404,92.18680425,101.2119233,137.7138443,136.5400997,146.7714483
Co2,85.97678236,86.08692482,81.00262632,95.1065266,93.9629123,96.77450985,139.5359249,136.8671859,145.5928103
Co2,85.83247022,87.62678444,78.91704725,93.10764403,95.79133855,97.31181614,142.3218978,131.1302594,150.9172441
Co2,81.50679475,83.24567824,80.7629444,93.39128445,92.38524335,95.80157128,137.218259,137.3610233,148.868458
Co2,86.15035284,89.12805061,78.58364112,91.36856295,97.4989609,97.88850895,141.0179789,133.720789,146.0822479
Co2,80.67451594,89.06047044,72.55894871,89.27388979,97.07335765,95.16724874,136.2517145,132.8780123,152.0275279
Co2,80.72914512,87.02794777,73.51777429,90.54704612,99.15319429,103.6705059,135.6682773,139.572898,147.2032635
Co2,86.91225946,86.57447784,77.54201329,93.16009941,96.05391567,98.14736986,142.604355,132.808785,150.6597262
Co2,83.12954123,88.44563627,76.10408932,93.88047235,96.3825357,104.2025282,138.83361,137.6938781,153.8324425
Co2,81.8758713,85.99873014,76.78477453,97.66297732,92.54657234,95.0500619,141.5844248,139.2900116,152.9075286
Co2,81.50180783,88.91901444,72.00539545,96.82827554,97.53911448,99.87101891,139.4702823,137.9318233,151.3905609
